Test Name	Language	Components	Gold File	Prediction File	Uploaded Gold File	Uploaded Prediction File	Experiment URI	BertScore F1	BLEURT Score	BLEU	BLEU NLTK	METEOR	chrF++	TER	Error Count	Timestamp	GERBIL version
QALD10-MT	de	['flair_ner', 'mag_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mag_el-nllb_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	b5bd8862d52548b2a2a8b71e456fe632QALD10-MT_de-flair_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140210	0.949312762	0.2144703167	34.16	0.34	0.4	0.63	0.46	0	2022-10-14 01:04:54	1.2.7
QALD10-MT	de	['flair_ner', 'mag_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mag_el-mbart_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	b90555e76dc445a19396455c3342a905QALD10-MT_de-flair_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140211	0.9443152727	0.09075344214	33.45	0.33	0.39	0.63	0.48	0	2022-10-14 01:05:04	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-libre_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	2871a19537de4cb88de07cc41a283abfQALD10-MT_de-flair_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140212	0.9117376869	-0.1931759101	21.89	0.22	0.35	0.52	0.61	0	2022-10-14 01:05:14	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-opus_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	121db0085805423495acf9a137b31275QALD10-MT_de-flair_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140213	0.947087647	0.1747196966	34.71	0.35	0.4	0.63	0.45	0	2022-10-14 01:05:24	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-nllb_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	e41fd2a0ab974efb9267f268a4940216QALD10-MT_de-flair_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140214	0.9501262849	0.2462563265	33.96	0.34	0.4	0.63	0.45	0	2022-10-14 01:05:35	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-mbart_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	1b9c7839bbb74f83b9e4d0bad82f100cQALD10-MT_de-flair_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140215	0.946047671	0.1444096931	33.86	0.34	0.39	0.63	0.47	0	2022-10-14 01:05:45	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-libre_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	9e8efa2ac40347b68ff7885a4a721692QALD10-MT_de-davlan_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140216	0.9118369644	-0.211794386	22.13	0.22	0.35	0.52	0.6	0	2022-10-14 01:05:55	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-opus_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	0cea9adcab2b4c17a60161672ad84becQALD10-MT_de-davlan_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140217	0.9461090737	0.148436921	34.21	0.34	0.4	0.63	0.46	0	2022-10-14 01:06:05	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-nllb_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	5fb3276124d6401898445c88f2ebcd87QALD10-MT_de-davlan_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140218	0.9497655733	0.2318887556	34.3	0.34	0.4	0.63	0.46	0	2022-10-14 01:06:15	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-mbart_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	ae5b50b4f1454498b97f8a49bd5484dfQALD10-MT_de-davlan_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140219	0.9449065334	0.1155097988	34	0.34	0.39	0.63	0.47	0	2022-10-14 01:06:25	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-libre_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	a0ef0665494b491690ed28e0429911a2QALD10-MT_de-davlan_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140220	0.9124688692	-0.1788454037	22.26	0.22	0.35	0.52	0.6	0	2022-10-14 01:06:35	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-opus_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	a6ef72cd3df84cf8b167b243722d9723QALD10-MT_de-davlan_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140221	0.9476508727	0.1827846434	34.86	0.35	0.4	0.63	0.45	0	2022-10-14 01:06:45	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-nllb_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	f92b70cbb5d24408bc3a2609909ef0d7QALD10-MT_de-davlan_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140222	0.9510277746	0.2654686834	34.3	0.34	0.4	0.63	0.45	0	2022-10-14 01:06:55	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-mbart_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	25f8379f6a514b9badd131c71f7eb6a4QALD10-MT_de-davlan_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140223	0.9470641211	0.1592106603	34.42	0.34	0.39	0.63	0.46	0	2022-10-14 01:07:05	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-libre_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	bfb676816fef480b87f9a782a0e73306QALD10-MT_de-spacy_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140224	0.9110871234	-0.2241350175	21.76	0.22	0.35	0.52	0.61	0	2022-10-14 01:07:15	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-opus_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	001b6bcd0e64443698d6ca859aa15bb9QALD10-MT_de-spacy_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140225	0.9453139971	0.1258396986	34.03	0.34	0.4	0.63	0.46	0	2022-10-14 01:07:25	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-nllb_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	8c136221afae4e45b9073241a0610ac7QALD10-MT_de-spacy_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140226	0.9482833958	0.201576266	34.01	0.34	0.4	0.62	0.46	0	2022-10-14 01:07:36	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-mbart_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	637e745cc4954ad7b15c0464e73f809dQALD10-MT_de-spacy_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140227	0.9442634749	0.09870683893	33.81	0.34	0.39	0.63	0.48	0	2022-10-14 01:07:46	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-libre_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	98c061ad8f8b45d5b182fc22139111f5QALD10-MT_de-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140228	0.9095848044	-0.2202679297	21.46	0.21	0.35	0.51	0.61	0	2022-10-14 01:07:56	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-opus_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	dbbeacbd63854144a6b3d8256178002cQALD10-MT_de-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140229	0.9461357654	0.1446401567	34.21	0.34	0.39	0.63	0.46	0	2022-10-14 01:08:06	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-nllb_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	b4c32603fe1c49639e9e9ed0c73d6a93QALD10-MT_de-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140230	0.9480114581	0.2102393428	32.51	0.32	0.39	0.61	0.47	0	2022-10-14 01:08:16	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-mbart_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	68f584f18367402a9dfc7b038351732cQALD10-MT_de-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140231	0.9442902858	0.1154408854	33.33	0.33	0.39	0.62	0.48	0	2022-10-14 01:08:26	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-libre_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	d6f99d5f04af4582a190c28b2c9a9fd5QALD10-MT_de-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140232	0.9134547001	-0.1916534666	22.12	0.22	0.35	0.52	0.59	0	2022-10-14 01:08:36	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-opus_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	de5f9db21271455588f29ebbe77cafe3QALD10-MT_de-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140233	0.9506121366	0.2208311703	35.53	0.35	0.41	0.65	0.43	0	2022-10-14 01:08:46	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-nllb_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	63d7cd180d6f41f09e140e939e3eda89QALD10-MT_de-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140234	0.952819738	0.288115732	35.4	0.35	0.41	0.64	0.44	0	2022-10-14 01:08:56	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-mbart_mt	4159a9f5637249d3aa9a26b349f2fd19QALD10-MT_de-en_gold_file.txt	64441a1433034b2e8d88617efbc09e60QALD10-MT_de-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140235	0.9486800113	0.1785032216	34.98	0.35	0.4	0.64	0.45	0	2022-10-14 01:09:06	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-libre_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	14a7145513214c27a1b3e3c7a52081bfQALD10-MT_ru-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140236	0.9004946059	-0.5752336797	17.27	0.17	0.27	0.46	0.68	0	2022-10-14 01:09:17	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-opus_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	2a97e0537deb4bf4902c4aa277f6da9eQALD10-MT_ru-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140237	0.9349986428	0.01243862699	25.19	0.25	0.35	0.56	0.55	0	2022-10-14 01:09:26	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-nllb_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	cb9edc7fc1ee4b8db594d88ee22ab560QALD10-MT_ru-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140238	0.9478862744	0.2106986927	32.57	0.33	0.39	0.61	0.47	0	2022-10-14 01:09:37	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-mbart_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	689f2b8eea3543e0ae2016a9651dc59aQALD10-MT_ru-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140239	0.9376820249	0.04284733291	27.41	0.27	0.36	0.58	0.53	0	2022-10-14 01:09:47	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-libre_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	09447a1c33cf41dca1ca9b052dc8c020QALD10-MT_ru-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140240	0.9042285982	-0.5184178959	18.39	0.18	0.28	0.47	0.67	0	2022-10-14 01:09:57	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-opus_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	8a04a68326e747d8a3cf8abe82f5a48aQALD10-MT_ru-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140241	0.9359048044	0.0293138577	25.24	0.25	0.35	0.57	0.54	0	2022-10-14 01:10:07	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-nllb_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	02e48c6493e442439c91ebe0aa0c3811QALD10-MT_ru-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140242	0.9485478486	0.2211856771	32.67	0.33	0.39	0.61	0.46	0	2022-10-14 01:10:17	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-mbart_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	5d0d68a5f2e74945b08f1b73564a6743QALD10-MT_ru-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140243	0.9391103866	0.05086291095	27.89	0.28	0.36	0.59	0.53	0	2022-10-14 01:10:27	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'libre_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-libre_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	d3e61e0aa8a748508dea738a327b5bdcQALD10-MT_ru-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140244	0.9186453597	-0.2808567474	20.91	0.21	0.3	0.51	0.6	0	2022-10-14 01:10:37	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'opus_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-opus_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	8126d034dda9416ab354a7888db6a7f7QALD10-MT_ru-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140245	0.9368618539	0.05217686609	26.14	0.26	0.35	0.57	0.53	0	2022-10-14 01:10:47	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'nllb_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-nllb_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	5caa90a035564f4f852360658d0b8663QALD10-MT_ru-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140246	0.9483591407	0.2194550505	33.53	0.34	0.39	0.61	0.46	0	2022-10-14 01:10:57	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'mbart_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-mbart_mt	5e71eec731304b039bc874e0f2595dc1QALD10-MT_ru-en_gold_file.txt	cc7d3a1a7cbb4df08c50fd485be6feb9QALD10-MT_ru-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140247	0.9370992901	0.01254403986	27.51	0.27	0.36	0.58	0.53	0	2022-10-14 01:11:07	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt	95869aaf19cd42f58922dccbcb80acbaQALD9Plus-MT_de-en_gold_file.txt	f27931378e6442e18b3d43a1041ef58aQALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140248	0.9178963709	-0.1717970005	27.53	0.27	0.36	0.56	0.59	0	2022-10-14 01:11:17	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt	95869aaf19cd42f58922dccbcb80acbaQALD9Plus-MT_de-en_gold_file.txt	7d867e8b91554902a4a149855a97b261QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140249	0.9540024769	0.1080168882	43.34	0.44	0.4	0.69	0.42	0	2022-10-14 01:11:27	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt	95869aaf19cd42f58922dccbcb80acbaQALD9Plus-MT_de-en_gold_file.txt	6da32e895ce144d4a18dfdaf09c04f5eQALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140250	0.9593219086	0.2071592924	46.43	0.47	0.42	0.7	0.39	0	2022-10-14 01:11:37	1.2.7
